label,text,description_length,word_count,preprocessed_text,Label_encoded
Migraine,"Along with excessive appetite, a stiff neck, depression, impatience, and visual disturbance, I've also been having indigestion, headaches, blurred vision, and acid reflux.",171,23,along excessive appetite stiff neck depression impatience visual disturbance indigestion headache blurred vision acid reflux,13
Migraine,"Along with excessive appetite, a stiff neck, depression, impatience, and visual disturbance, I've also been suffering indigestion, headaches, blurred vision, and stomach problems.",179,23,along excessive appetite stiff neck depression impatience visual disturbance suffering indigestion headache blurred vision stomach problem,13
Migraine,"I have been suffering from acid reflux, indigestion, frequent headaches, and impaired vision, as well as excessive hunger, a sore neck, depression, irritability, and visual disturbance.",185,26,suffering acid reflux indigestion frequent headache impaired vision well excessive hunger sore neck depression irritability visual disturbance,13
Migraine,"Along with increased hunger, a sore neck, melancholy, impatience, and visual distortion, I've also been experiencing acid reflux, indigestion, frequent headaches, and blurred eyesight.",184,24,along increased hunger sore neck melancholy impatience visual distortion acid reflux indigestion frequent headache blurred eyesight,13
Migraine,"Together with increased hunger, a sore neck, anxiety, irritation, and visual distortion, I've also been experiencing acid reflux, indigestion, frequent headaches, and impaired eyesight.",185,24,together increased hunger sore neck anxiety irritation visual distortion acid reflux indigestion frequent headache impaired eyesight,13
Migraine,"I have been experiencing digestive issues, including acidity and indigestion, as well as regular headaches and distorted vision, excessive hunger, a stiff neck, depression, irritability, and visual disturbance.",210,28,digestive issue including acidity indigestion well regular headache distorted vision excessive hunger stiff neck depression irritability visual disturbance,13
Migraine,"In addition to recurrent headaches and blurred vision, increased appetite, a stiff neck, sadness, irritability, and visual disturbance, I have been having stomach problems, including indigestion and acidity.",207,28,addition recurrent headache blurred vision increased appetite stiff neck sadness irritability visual disturbance stomach problem including indigestion acidity,13
Migraine,"In add to frequent headaches and blurred vision, increased appetite, a stiff neck, anxiety, irritability, and visual disturbance, I have been having stomach problems, including indigestion and acidity.",201,28,add frequent headache blurred vision increased appetite stiff neck anxiety irritability visual disturbance stomach problem including indigestion acidity,13
Migraine,"I have been struggling with acid reflux, indigestion, and headaches, as well as blurred and distorted vision, excessive hunger, a sore neck, depression, irritability, and visual disturbance.",190,27,struggling acid reflux indigestion headache well blurred distorted vision excessive hunger sore neck depression irritability visual disturbance,13
Migraine,"Along with headaches, indigestion, acid reflux, excessive appetite, a sore neck, sadness, impatience, and visual disturbance, I have also been experiencing blurred and distorted vision.",185,25,along headache indigestion acid reflux excessive appetite sore neck sadness impatience visual disturbance blurred distorted vision,13
Migraine,"Along with headaches, indigestion, acid reflux, excessive appetite, a sore neck, sadness, impatience, and visual disturbance, I have also been feeling blurred and distorted vision.",180,25,along headache indigestion acid reflux excessive appetite sore neck sadness impatience visual disturbance blurred distorted vision,13
Migraine,"I have been experiencing digestive issues, including acidity and indigestion, as well as frequent headaches and impaired vision, excessive hunger, a stiff neck, depression, irritability, and visual disturbance",209,28,digestive issue including acidity indigestion well frequent headache impaired vision excessive hunger stiff neck depression irritability visual disturbance,13
Migraine,"Acidity and indigestion are among the digestive problems I've been having, along with regular headaches, blurred vision, increased hunger, stiff neck, sadness, impatience, and visual disruption.",194,26,acidity indigestion among digestive problem along regular headache blurred vision increased hunger stiff neck sadness impatience visual disruption,13
Migraine,"I have been suffering from acid reflux, indigestion, and regular headaches, as well as distorted vision, excessive hunger, a sore neck, depression, irritability, and visual disturbance.",185,26,suffering acid reflux indigestion regular headache well distorted vision excessive hunger sore neck depression irritability visual disturbance,13
Migraine,"Along with distorted eyesight, excessive appetite, a painful neck, melancholy, irritability, and regular headaches, I have also been experiencing acid reflux, indigestion, and regular headaches.",194,25,along distorted eyesight excessive appetite painful neck melancholy irritability regular headache acid reflux indigestion regular headache,13
Migraine,"Along with distorted eyesight, excessive appetite, a painful neck, anxiety, irritability, and regular headaches, I have also been battling acid reflux, indigestion, and regular headaches.",187,25,along distorted eyesight excessive appetite painful neck anxiety irritability regular headache battling acid reflux indigestion regular headache,13
Migraine,"I have been experiencing acidity, indigestion, and frequent headaches, as well as blurred and distorted vision, excessive hunger, a stiff neck, depression, irritability, and visual disturbance.",193,26,acidity indigestion frequent headache well blurred distorted vision excessive hunger stiff neck depression irritability visual disturbance,13
Migraine,"Stomach acid, indigestion, frequent headaches, hazy and distorted vision, increased appetite, stiff neck, depression, irritation, and visual distortion have all been bothering me.",179,23,stomach acid indigestion frequent headache hazy distorted vision increased appetite stiff neck depression irritation visual distortion bothering,13
